pet_type,product_id,parent_product_id,base_product_name,product_name,brand_id,brand_name,manufacturer,category_id,category_name,subcategory_id,subcategory_name,product_type,variations_or_target,priority,note,source_url,is_active,content_amount,flavor,scent,variant_source,split_status,needs_research,review_reason,verification_status,verified_source_url,verified_note,verified_at
dog,pet_0119,,コンボ プレゼント ドッグ ドライフード,コンボ プレゼント ドッグ ドライフード,brand_dog_,コンボ ドッグ,日本ペットフード,dog_food,犬用フード,dog_dry_food,dog・dry・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.npf.co.jp/dog-products/list/brand/01,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.npf.co.jp/dog-products/combo_present_oyatsu,公式カテゴリの表記はコンボプレゼント おやつでありドライフードとしては確認できない。分類誤りまたは終売候補。,2026-07-19
dog,pet_0120,,ビタワン 国産チキンのレシピ 成犬用,ビタワン 国産チキンのレシピ 成犬用,brand_dog_,コンボ ドッグ,日本ペットフード,dog_food,犬用フード,dog_dry_food,dog・dry・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.npf.co.jp/dog-products/list/brand/01,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.npf.co.jp/dog-products/dog-detail/vkc,公式商品ページで国産チキンのレシピ成犬用・犬用・成犬用総合栄養食を確認。,2026-07-19
dog,pet_0121,,ビタワン もっちりふっくら ビーフ・野菜入り,ビタワン もっちりふっくら ビーフ・野菜入り,brand_dog_,コンボ ドッグ,日本ペットフード,dog_food,犬用フード,dog_dry_food,dog・dry・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.npf.co.jp/dog-products/list/brand/01,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.npf.co.jp/dog-products/vita_one_dry,公式現行ビタワン一覧に該当する商品名を確認できない。終売または名称変更候補。,2026-07-19
dog,pet_0122,,ビタワン君 ささみ入りミニ粒,ビタワン君 ささみ入りミニ粒,brand_dog_,コンボ ドッグ,日本ペットフード,dog_food,犬用フード,dog_dry_food,dog・dry・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.npf.co.jp/dog-products/list/brand/01,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.npf.co.jp/dog-products/vita_one_kun_soft,公式現行ビタワン君一覧にささみ入りミニ粒を確認できない。終売または名称変更候補。,2026-07-19
dog,pet_0123,,デビフ ささみ＆レバーミンチ 野菜入り,デビフ ささみ＆レバーミンチ 野菜入り,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.dbfpet.co.jp/food-series/canning-150/,公式150g缶シリーズの製品一覧でささみ＆レバーミンチ野菜入りを確認。,2026-07-19
dog,pet_0124,,デビフ ささみ＆レバーミンチ 乳酸菌入り,デビフ ささみ＆レバーミンチ 乳酸菌入り,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧にささみ＆レバーミンチ 乳酸菌入りを確認できない。,2026-07-19
dog,pet_0125,,デビフ 牛肉ミンチ,デビフ 牛肉ミンチ,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧に牛肉ミンチを確認できない。,2026-07-19
dog,pet_0126,,デビフ 牛肉ミンチ 野菜入り,デビフ 牛肉ミンチ 野菜入り,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧に牛肉ミンチ 野菜入りを確認できない。,2026-07-19
dog,pet_0127,,デビフ 馬肉のスープ煮,デビフ 馬肉のスープ煮,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧に馬肉のスープ煮を確認できない。,2026-07-19
dog,pet_0128,,デビフ 鶏肉＆野菜,デビフ 鶏肉＆野菜,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧に鶏肉＆野菜を確認できない。,2026-07-19
dog,pet_0129,,デビフ シニア犬の食事 ささみ＆すりおろし野菜,デビフ シニア犬の食事 ささみ＆すりおろし野菜,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧にシニア犬の食事 ささみ＆すりおろし野菜を確認できない。,2026-07-19
dog,pet_0130,,デビフ 子犬の離乳食,デビフ 子犬の離乳食,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧に子犬の離乳食を確認できない。,2026-07-19
dog,pet_0131,,デビフ カロリーエースプラス 犬用流動食,デビフ カロリーエースプラス 犬用流動食,brand_dog_,デビフ,デビフペット,dog_food,犬用フード,dog_wet_food,dog・wet・food,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.dbfpet.co.jp/product-info/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.dbfpet.co.jp/product-info/,デビフ公式現行商品一覧にカロリーエースプラス 犬用流動食を確認できない。,2026-07-19
dog,pet_0132,,ちゅ〜るごはん とりささみ,ちゅ〜るごはん とりささみ,brand_dog_,いなば,いなばペットフード,dog_food,犬用フード,dog_treat,dog・treat,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.inaba-petfood.co.jp/product/dog/,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.inaba-petfood.co.jp/product/dog/,いなば公式ドッグフードカタログでちゅ～るごはんシリーズを確認。,2026-07-19
dog,pet_0133,,ちゅ〜るごはん とりささみ・緑黄色野菜,ちゅ〜るごはん とりささみ・緑黄色野菜,brand_dog_,いなば,いなばペットフード,dog_food,犬用フード,dog_treat,dog・treat,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.inaba-petfood.co.jp/product/dog/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.inaba-petfood.co.jp/product/dog/,Unicode正規化済みの公式現行カタログでちゅ～るごはん とりささみ・緑黄色野菜を確認できない。,2026-07-19
dog,pet_0134,,ちゅ〜る とりささみ,ちゅ〜る とりささみ,brand_dog_,いなば,いなばペットフード,dog_food,犬用フード,dog_treat,dog・treat,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.inaba-petfood.co.jp/product/dog/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.inaba-petfood.co.jp/product/dog/,Unicode正規化済みの公式現行カタログでちゅ～る とりささみを確認できない。,2026-07-19
dog,pet_0135,,ちゅ〜る とりささみ チーズ入り,ちゅ〜る とりささみ チーズ入り,brand_dog_,いなば,いなばペットフード,dog_food,犬用フード,dog_treat,dog・treat,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.inaba-petfood.co.jp/product/dog/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.inaba-petfood.co.jp/product/dog/,Unicode正規化済みの公式現行カタログでちゅ～る とりささみ チーズ入りを確認できない。,2026-07-19
dog,pet_0136,,ちゅ〜る とりささみ 緑黄色野菜入り,ちゅ〜る とりささみ 緑黄色野菜入り,brand_dog_,いなば,いなばペットフード,dog_food,犬用フード,dog_treat,dog・treat,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.inaba-petfood.co.jp/product/dog/,false,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,not_found_official,https://www.inaba-petfood.co.jp/product/dog/,Unicode正規化済みの公式現行カタログでちゅ～る とりささみ 緑黄色野菜入りを確認できない。,2026-07-19
dog,pet_0137,,ちゅ〜るビッツ とりささみ,ちゅ〜るビッツ とりささみ,brand_dog_,いなば,いなばペットフード,dog_food,犬用フード,dog_treat,dog・treat,シリーズ,容量違いは統合,A,公式カタログを参照した初期商品マスタ候補。内容量別SKUは登録しない。,https://www.inaba-petfood.co.jp/product/dog/,true,要確認,該当なし,該当なし,official_catalog_series,content_variants_collapsed,false,,verified_active,https://www.inaba-petfood.co.jp/product/dog/,いなば公式ドッグフードカタログでちゅ～るビッツシリーズを確認。,2026-07-19
